"","AUC","Sensitivity","specificity","PPV","NPV","F1_Score_pos","F1_Score_neg","Accuracy","KAPPA","Model"
"393",0.864997570057203,0.747706422018349,0.827027027027027,0.629343629343629,0.892996108949416,0.683438155136268,0.858746492048644,0.804657179818887,0.543688940839806,"RF25"
"394",0.885208853969823,0.781818181818182,0.811934900542496,0.623188405797102,0.903420523138833,0.693548387096774,0.855238095238095,0.803363518758085,0.551487204544067,"RF25"
"395",0.872881174333115,0.769585253456221,0.796762589928058,0.596428571428572,0.898580121703854,0.672032193158954,0.844613918017159,0.789133247089263,0.520298026734079,"RF25"
"396",0.883524397696128,0.775229357798165,0.816216216216216,0.623616236162362,0.902390438247012,0.69120654396728,0.857142857142857,0.804657179818887,0.550790675836377,"RF25"
"397",0.889371107993904,0.792270531400966,0.828621908127208,0.628352490421456,0.916015625,0.700854700854701,0.87012987012987,0.81888745148771,0.573450001970754,"RF25"
"398",0.883456600077956,0.772093023255814,0.806451612903226,0.605839416058394,0.901803607214429,0.678936605316973,0.851466414380322,0.796895213454075,0.533544471648147,"RF25"
"399",0.889230418384881,0.807174887892377,0.816363636363636,0.640569395017794,0.91260162601626,0.714285714285714,0.861804222648752,0.813712807244502,0.578788039324014,"RF25"
"400",0.878300019353432,0.76530612244898,0.823223570190641,0.595238095238095,0.911708253358925,0.669642857142857,0.865209471766849,0.808538163001294,0.537798965740142,"RF25"
"401",0.887246018233808,0.816143497757848,0.792727272727273,0.614864864864865,0.914046121593291,0.701348747591522,0.849074975657254,0.799482535575679,0.554874039179555,"RF25"
"402",0.917913007969361,0.861607142857143,0.805100182149363,0.643333333333333,0.93446088794926,0.736641221374046,0.864970645792564,0.821474773609314,0.60586287926932,"RF25"
"403",0.905511222392173,0.804545454545455,0.835443037974684,0.66044776119403,0.914851485148515,0.725409836065574,0.873345935727788,0.826649417852523,0.600538364236572,"RF25"
"404",0.901503856232536,0.813725490196078,0.797891036906854,0.590747330960854,0.922764227642276,0.684536082474227,0.855796418473139,0.802069857697283,0.545568418909002,"RF25"
"405",0.886661829796855,0.817307692307692,0.8,0.600706713780919,0.922448979591837,0.692464358452138,0.856872037914692,0.804657179818887,0.554177568130168,"RF25"
"406",0.906048648084581,0.787128712871287,0.819614711033275,0.606870229007634,0.915851272015656,0.685344827586207,0.865064695009242,0.811125485122898,0.553610416732589,"RF25"
"407",0.879758436794801,0.781395348837209,0.799283154121864,0.6,0.904665314401623,0.678787878787879,0.84871550903901,0.794307891332471,0.531309703128873,"RF25"
"408",0.894975385481154,0.795348837209302,0.824372759856631,0.635687732342007,0.912698412698413,0.706611570247934,0.866290018832392,0.816300129366106,0.575310877421052,"RF25"
"409",0.905169920814117,0.83,0.818499127399651,0.614814814814815,0.932405566600398,0.706382978723404,0.871747211895911,0.821474773609314,0.582178528063922,"RF25"
"410",0.897050354690436,0.805970149253731,0.812937062937063,0.602230483271376,0.922619047619048,0.68936170212766,0.864312267657993,0.811125485122898,0.557717931434484,"RF25"
"411",0.888193421235701,0.813084112149533,0.790697674418605,0.597938144329897,0.91701244813278,0.689108910891089,0.849183477425552,0.796895213454075,0.543441540608765,"RF25"
"412",0.907975305710405,0.806306306306306,0.831215970961887,0.658088235294118,0.914171656686627,0.724696356275304,0.870722433460076,0.824062095730918,0.597355741610301,"RF25"
"413",0.861720424877419,0.8,0.771375464684015,0.604501607717042,0.898268398268398,0.688644688644689,0.83,0.780077619663648,0.523683523748768,"RF25"
"414",0.890207405575574,0.755555555555556,0.83029197080292,0.64638783269962,0.892156862745098,0.69672131147541,0.860113421550095,0.808538163001294,0.558070721663821,"RF25"
"415",0.890992498939654,0.781818181818182,0.826401446654611,0.641791044776119,0.904950495049505,0.704918032786885,0.863894139886578,0.813712807244502,0.57072779440348,"RF25"
"416",0.902422097334289,0.831818181818182,0.815551537070524,0.642105263157895,0.924180327868853,0.724752475247525,0.866474543707973,0.820181112548512,0.594486064197158,"RF25"
"417",0.868173141093424,0.716157205240175,0.814338235294118,0.618867924528302,0.872047244094488,0.663967611336032,0.842205323193916,0.785252263906856,0.507401378929103,"RF25"
"418",0.897409558428991,0.813333333333333,0.817518248175182,0.646643109540636,0.914285714285714,0.720472440944882,0.863198458574181,0.816300129366106,0.586310084648028,"RF25"
"419",0.895000718465031,0.792626728110599,0.821942446043165,0.634686346863469,0.910358565737052,0.704918032786885,0.863894139886578,0.813712807244502,0.571233773737529,"RF25"
"420",0.873656512851604,0.788018433179724,0.807553956834532,0.615107913669065,0.907070707070707,0.690909090909091,0.85442435775452,0.802069857697283,0.548562311295008,"RF25"
"421",0.868366306464618,0.770731707317073,0.815140845070423,0.600760456273764,0.907843137254902,0.675213675213675,0.858998144712431,0.803363518758085,0.537297092945411,"RF25"
"422",0.871972927378228,0.791469194312796,0.788256227758007,0.583916083916084,0.909650924024641,0.672032193158954,0.844613918017159,0.789133247089263,0.521805464364736,"RF25"
"423",0.879448575617423,0.740740740740741,0.829443447037702,0.627450980392157,0.891891891891892,0.679405520169851,0.85953488372093,0.804657179818887,0.540321278497812,"RF25"
"424",0.915595197839605,0.838709677419355,0.818345323741007,0.643109540636043,0.928571428571429,0.728,0.869980879541109,0.824062095730918,0.601301587542381,"RF25"
"425",0.859858040953074,0.756756756756757,0.785843920145191,0.587412587412587,0.88911704312115,0.661417322834646,0.834296724470135,0.777490297542044,0.499601053820098,"RF25"
"426",0.892871215129746,0.804651162790698,0.829749103942652,0.645522388059701,0.916831683168317,0.716356107660456,0.871119473189088,0.822768434670116,0.589720245313208,"RF25"
"427",0.881441535036851,0.781094527363184,0.816433566433566,0.599236641221374,0.913894324853229,0.678185745140389,0.862419205909511,0.807244501940492,0.543988914183906,"RF25"
"428",0.878758713396468,0.752212389380531,0.811700182815356,0.622710622710623,0.888,0.681362725450902,0.848137535816619,0.794307891332471,0.531481220290397,"RF25"
